ID,Name,Sex,AGE_15_20,AGE_20_25,AGE_25_30,AGE_30_35,AGE_35_40,AGE_40_and_above,Height_Below_200,Height_Above_200,Weight_50_75,Weight_75_100,Weight_above_100,Medal
2131,"Catherine ""Cathy"" Melain",0,0,0,1,0,0,0,1,0,0,1,0,0
2132,Rogelio C. Melencio,1,0,0,1,0,0,0,1,0,0,1,0,0
2133,Rogelio C. Melencio,1,0,0,0,1,0,0,1,0,0,1,0,0
2134,Ingo Mendel,1,0,1,0,0,0,0,0,1,0,1,0,0
2135,Andrea Meneghin,1,0,0,1,0,0,0,1,0,0,1,0,0
2136,Dino Meneghin,1,0,1,0,0,0,0,0,1,0,0,1,0
2137,Dino Meneghin,1,0,0,1,0,0,0,0,1,0,0,1,0
2138,Dino Meneghin,1,0,0,1,0,0,0,0,1,0,0,1,2
2139,Dino Meneghin,1,0,0,0,1,0,0,0,1,0,0,1,0
2140,Meng Kebate'er,1,1,0,0,0,0,0,0,1,0,0,1,0
2141,Meng Kebate'er,1,0,1,0,0,0,0,0,1,0,0,1,0
2142,Meng Kebate'er,1,0,0,1,0,0,0,0,1,0,0,1,0
2143,Carol Jean Menken-Schaudt,0,0,0,1,0,0,0,1,0,0,1,0,3
2144,Luiz Cludio Menon,1,0,1,0,0,0,0,1,0,0,1,0,0
2145,Luiz Cludio Menon,1,0,0,1,0,0,0,1,0,0,1,0,0
2146,"Nana Papa Yaw Dwene ""Pops"" Mensah-Bonsu",1,0,0,1,0,0,0,0,1,0,0,1,0
2147,Ral Ebers Mera Pozzi,1,1,0,0,0,0,0,1,0,0,1,0,1
2148,Ral Ebers Mera Pozzi,1,0,1,0,0,0,0,1,0,0,1,0,0
2149,Penka Metodieva,0,0,1,0,0,0,0,1,0,1,0,0,1
2150,Penka Metodieva,0,0,0,1,0,0,0,1,0,1,0,0,2
2151,Ann Elizabeth Meyers (-Drysdale),0,0,1,0,0,0,0,1,0,1,0,0,2
2152,Tibor Mezfi,1,0,1,0,0,0,0,1,0,0,1,0,0
2153,Tibor Mezfi,1,0,0,1,0,0,0,1,0,0,1,0,0
2154,Michele Mian,1,0,0,1,0,0,0,1,0,0,1,0,0
2155,Michele Mian,1,0,0,0,1,0,0,1,0,0,1,0,2
2156,Miao Bo,0,0,1,0,0,0,0,1,0,1,0,0,0
2157,Miao Lijie,0,0,1,0,0,0,0,1,0,1,0,0,0
2158,Miao Lijie,0,0,0,1,0,0,0,1,0,1,0,0,0
2159,Miao Lijie,0,0,0,0,1,0,0,1,0,1,0,0,0
2160,Micaela Martins Jacinto,0,0,0,1,0,0,0,1,0,1,0,0,0
2161,Marcin Krzysztof Michalski,1,0,1,0,0,0,0,1,0,0,1,0,0
2162,Ernesto Federico Michel,1,0,1,0,0,0,0,1,0,0,0,1,0
2163,Sarah Michel,0,0,0,1,0,0,0,1,0,1,0,0,0
2164,"Patricia ""Pat"" Mickan",0,0,0,1,0,0,0,1,0,0,1,0,0
2165,"Patricia ""Pat"" Mickan",0,0,0,0,1,0,0,1,0,0,1,0,0
2166,Igors Miglinieks,1,0,1,0,0,0,0,1,0,0,1,0,3
2167,Igors Miglinieks,1,0,0,1,0,0,0,1,0,0,1,0,0
2168,Juan C. Mignone Crisera,1,0,1,0,0,0,0,0,1,0,1,0,0
2169,Kikuko Mikawa,0,0,0,1,0,0,0,1,0,1,0,0,0
2170,Emil Mikhaylov,1,0,1,0,0,0,0,1,0,1,0,0,0
2171,Angelina Trifnova Mikhaylova,0,1,0,0,0,0,0,1,0,1,0,0,2
2172,Snezhana Mikhaylova,0,0,1,0,0,0,0,1,0,1,0,0,1
2173,Snezhana Mikhaylova,0,0,0,1,0,0,0,1,0,1,0,0,2
2174,Boena Miklooviov (-trbkov),0,0,0,1,0,0,0,1,0,1,0,0,0
2175,Marcelo Gustavo Milanesio,1,0,0,0,1,0,0,1,0,0,1,0,0
2176,Cheryl Deann Miller,0,1,0,0,0,0,0,1,0,1,0,0,3
2177,"Reginald Wayne ""Reggie"" Miller",1,0,0,0,1,0,0,1,0,0,1,0,3
2178,"Patrick Sammy ""Patty"" Mills",1,1,0,0,0,0,0,1,0,0,1,0,0
2179,"Patrick Sammy ""Patty"" Mills",1,0,1,0,0,0,0,1,0,0,1,0,0
2180,"Patrick Sammy ""Patty"" Mills",1,0,0,1,0,0,0,1,0,0,1,0,0
2181,Valery Vladimirovich Miloserdov,1,0,1,0,0,0,0,1,0,0,1,0,1
2182,Valery Vladimirovich Miloserdov,1,0,0,1,0,0,0,1,0,0,1,0,1
2183,Bojana Miloevi,0,0,1,0,0,0,0,1,0,0,1,0,2
2184,Jelena Milovanovi,0,0,0,1,0,0,0,1,0,0,1,0,1
2185,DeLisha Lachell Milton-Jones,0,0,0,1,0,0,0,1,0,0,1,0,3
2186,DeLisha Lachell Milton-Jones,0,0,0,0,1,0,0,1,0,0,1,0,3
2187,Guram Minashvili,1,0,1,0,0,0,0,1,0,0,1,0,2
2188,Jerome Alfred Mincy Clark,1,0,1,0,0,0,0,0,1,0,1,0,0
2189,Jerome Alfred Mincy Clark,1,0,0,1,0,0,0,0,1,0,1,0,0
2190,Jerome Alfred Mincy Clark,1,0,0,0,1,0,0,0,1,0,1,0,0
2191,Eduardo Fernando Mingas,1,0,1,0,0,0,0,1,0,0,0,1,0
2192,Eduardo Fernando Mingas,1,0,0,1,0,0,0,1,0,0,0,1,0
2193,Irina Edvinovna Minkh,0,0,1,0,0,0,0,1,0,1,0,0,1
2194,Irina Edvinovna Minkh,0,0,0,1,0,0,0,1,0,1,0,0,3
2195,Wilson Fernando Kuhn Minucci,1,0,1,0,0,0,0,1,0,0,1,0,0
2196,Wilson Fernando Kuhn Minucci,1,0,0,1,0,0,0,1,0,0,1,0,0
2197,Iliya Georgiev Mirchev,1,0,1,0,0,0,0,0,1,0,1,0,0
2198,Iliya Georgiev Mirchev,1,0,0,1,0,0,0,0,1,0,1,0,0
2199,Nikola Miroti Stajovi,1,0,1,0,0,0,0,0,1,0,1,0,1
2200,Victor Mirshauswka,1,0,1,0,0,0,0,1,0,0,1,0,1
2201,Antonija Miura,0,0,1,0,0,0,0,1,0,1,0,0,0
2202,Leilani Seamah Mitchell,0,0,0,0,1,0,0,1,0,1,0,0,0
2203,James Reid Mitchell,1,0,1,0,0,0,0,1,0,1,0,0,0
2204,Vukica Miti (-Pljaki),0,0,0,1,0,0,0,1,0,1,0,0,1
2205,Teruko Miyamoto,0,0,1,0,0,0,0,1,0,1,0,0,0
2206,Yuki Miyazawa,0,0,1,0,0,0,0,1,0,1,0,0,0
2207,Nwal-Endn Miyem,0,0,1,0,0,0,0,1,0,0,1,0,2
2208,Nwal-Endn Miyem,0,0,0,1,0,0,0,1,0,0,1,0,0
2209,Naho Miyoshi,0,0,1,0,0,0,0,1,0,1,0,0,0
2210,Jerzy Mynarczyk,1,0,0,1,0,0,0,1,0,0,1,0,0
2211,Mieczysaw Mynarski,1,0,1,0,0,0,0,1,0,0,1,0,0
2212,Mo Ke,1,0,1,0,0,0,0,0,1,0,0,1,0
2213,"Marina Moffa (-Pearce, -Wood)",0,1,0,0,0,0,0,1,0,0,1,0,0
2214,"Marina Moffa (-Pearce, -Wood)",0,0,1,0,0,0,0,1,0,0,1,0,0
2215,Aisha Mohamed,0,1,0,0,0,0,0,1,0,0,1,0,0
2216,El-Sayed Mohamed,1,0,1,0,0,0,0,1,0,0,1,0,0
2217,Markta Mokroov (-Bednov),0,0,0,1,0,0,0,1,0,1,0,0,0
2218,Shawna Marie Molcak,0,0,0,1,0,0,0,1,0,1,0,0,0
2219,"Arthur Owen ""Art"" Mollner",1,0,1,0,0,0,0,1,0,1,0,0,3
2220,Jacques Monclar,1,0,0,1,0,0,0,1,0,0,1,0,0
2221,Robert Monclar,1,0,1,0,0,0,0,1,0,0,1,0,0
2222,Robert Monclar,1,0,0,1,0,0,0,1,0,0,1,0,0
2223,Robert Monclar,1,0,0,1,0,0,0,1,0,0,1,0,0
2224,Miguel Montalvo Montalvo,1,0,1,0,0,0,0,1,0,0,1,0,0
2225,Anna Montaana Gimeno,0,0,0,1,0,0,0,1,0,0,1,0,0
2226,Alejandro Ariel Montecchia,1,0,0,0,1,0,0,1,0,0,1,0,3
2227,Valter Gerson Monteiro,1,0,0,0,1,0,0,1,0,0,1,0,0
2228,Sergey Aleksandrovich Monya,1,0,1,0,0,0,0,0,1,0,1,0,0
2229,Sergey Aleksandrovich Monya,1,0,0,1,0,0,0,0,1,0,1,0,1
2230,Moon Gyeong-Ja,0,1,0,0,0,0,0,1,0,1,0,0,2
2231,Maya April Moore,0,0,1,0,0,0,0,1,0,0,1,0,3
2232,Maya April Moore,0,0,0,1,0,0,0,1,0,0,1,0,3
2233,Carlos Edilson Alcantara Morais,1,0,1,0,0,0,0,1,0,0,1,0,0
2234,Flix Morales Alfonso,1,0,1,0,0,0,0,0,1,0,0,1,0
2235,Flix Morales Alfonso,1,0,0,1,0,0,0,0,1,0,0,1,0
2236,"Juan ""John"" Morles Tricoche",1,0,1,0,0,0,0,1,0,0,1,0,0
2237,Mario Morles Micheo,1,0,0,1,0,0,0,1,0,0,1,0,0
2238,Mario Morles Micheo,1,0,0,0,1,0,0,1,0,0,1,0,0
2239,Jorge Lus Mor Rojas,1,0,1,0,0,0,0,1,0,0,1,0,0
2240,Anbal de Jess Moreira,1,0,1,0,0,0,0,1,0,0,1,0,0
2241,Anbal de Jess Moreira,1,0,0,1,0,0,0,1,0,0,1,0,0
2242,Anbal de Jess Moreira,1,0,0,0,1,0,0,1,0,0,1,0,0
2243,Mara Moret Hernndez,0,1,0,0,0,0,0,1,0,0,1,0,0
2244,Nikita Leonidovich Morgunov,1,0,1,0,0,0,0,0,1,0,0,1,0
2245,Nikita Leonidovich Morgunov,1,0,0,0,1,0,0,0,1,0,0,1,0
2246,Satoshi Mori,1,0,1,0,0,0,0,1,0,0,1,0,0
2247,Satoshi Mori,1,0,0,1,0,0,0,1,0,0,1,0,0
2248,Fumihiko Moroyama,1,0,1,0,0,0,0,1,0,0,1,0,0
2249,"Daniel ""Danny"" Morseu",1,0,1,0,0,0,0,1,0,0,1,0,0
2250,"Daniel ""Danny"" Morseu",1,0,1,0,0,0,0,1,0,0,1,0,0
2251,Levan Moseshvili,1,0,1,0,0,0,0,1,0,0,1,0,2
2252,"Carlos ""Mosquito"" Domingos Massoni",1,0,1,0,0,0,0,1,0,0,1,0,1
2253,"Carlos ""Mosquito"" Domingos Massoni",1,0,1,0,0,0,0,1,0,0,1,0,1
2254,"Carlos ""Mosquito"" Domingos Massoni",1,0,0,1,0,0,0,1,0,0,1,0,0
2255,"Carlos ""Mosquito"" Domingos Massoni",1,0,0,0,1,0,0,1,0,0,1,0,0
2256,Sanae Motokawa,0,0,1,0,0,0,0,1,0,1,0,0,0
2257,Brock William Motum,1,0,1,0,0,0,0,0,1,0,0,1,0
2258,Alonzo Harding Mourning,1,0,0,1,0,0,0,0,1,0,0,1,3
2259,Abdel Aziz Boukar Boukar Moussa,1,0,1,0,0,0,0,0,1,0,1,0,0
2260,Abdel Aziz Boukar Boukar Moussa,1,0,0,1,0,0,0,0,1,0,1,0,0
2261,Hany Abdel Moneim Moussa,1,0,1,0,0,0,0,1,0,0,1,0,0
2262,Laetitia Moussard,0,0,0,1,0,0,0,1,0,0,1,0,0
2263,"Mervyn Charles ""Merv"" Moy",1,0,0,1,0,0,0,1,0,0,1,0,0
2264,Timofey Pavlovich Mozgov,1,0,0,1,0,0,0,0,1,0,0,1,1
2265,Veljko Mri,1,0,1,0,0,0,0,0,1,0,1,0,0
2266,Valdis Muinieks,1,0,1,0,0,0,0,1,0,0,1,0,2
2267,Valdis Muinieks,1,0,1,0,0,0,0,1,0,0,1,0,2
2268,Valdis Muinieks,1,0,0,1,0,0,0,1,0,0,1,0,2
2269,Razija Mujanovi (-Gibanica),0,0,1,0,0,0,0,0,1,0,0,1,2
2270,Ireneusz Tadeusz Mulak,1,0,1,0,0,0,0,1,0,0,1,0,0
2271,Damir Mulaomerovi,1,0,1,0,0,0,0,1,0,0,1,0,0
2272,"Kimberly Duane ""Kim"" Mulkey (-Robertson-)",0,0,1,0,0,0,0,1,0,1,0,0,3
2273,"Christopher Paul ""Chris"" Mullin",1,1,0,0,0,0,0,1,0,0,1,0,3
2274,"Christopher Paul ""Chris"" Mullin",1,0,0,1,0,0,0,1,0,0,1,0,3
2275,"Jeffrey Vincent ""Jeff"" Mullins",1,0,1,0,0,0,0,1,0,0,1,0,3
2276,lex Mumbr Murcia,1,0,0,1,0,0,0,0,1,0,1,0,2
2277,Mun Gyeong-Eun,1,0,1,0,0,0,0,1,0,0,1,0,0
2278,Mun Hyeon-Jang,1,0,0,1,0,0,0,1,0,1,0,0,0
2279,Barry Mungar,1,0,0,1,0,0,0,0,1,0,1,0,0
2280,Chikako Murakami,0,0,1,0,0,0,0,1,0,1,0,0,0
2281,Lizanne Murphy,0,0,0,1,0,0,0,1,0,1,0,0,0
2282,Lizanne Murphy,0,0,0,0,1,0,0,1,0,1,0,0,0
2283,Emir Mutapi,1,0,1,0,0,0,0,1,0,0,1,0,1
2284,Victor Muzadi,1,0,1,0,0,0,0,0,1,0,1,0,0
2285,Victor Muzadi,1,0,0,1,0,0,0,0,1,0,1,0,0
2286,Carlton Ettore Francesco Myers,1,0,0,1,0,0,0,1,0,0,1,0,0
2287,Zdzisaw Myrda,1,0,0,1,0,0,0,0,1,0,0,1,0
2288,Anatoly Dmitriyevich Myshkin,1,0,1,0,0,0,0,0,1,0,1,0,1
2289,Anatoly Dmitriyevich Myshkin,1,0,1,0,0,0,0,0,1,0,1,0,1
2290,Mousa Nabipour,1,0,1,0,0,0,0,0,1,0,0,1,0
2291,Moeko Nagaoka,0,0,1,0,0,0,0,1,0,1,0,0,0
2292,Amarnath Nagarajan,1,0,0,1,0,0,0,1,0,1,0,0,0
2293,Mutsuko Nagata,0,1,0,0,0,0,0,1,0,1,0,0,0
2294,Mutsuko Nagata,0,0,0,1,0,0,0,1,0,1,0,0,0
2295,Aramis Nagli,1,0,0,1,0,0,0,0,1,0,0,1,2
2296,Gyrgy Nagy,1,0,1,0,0,0,0,1,0,0,1,0,0
2297,Kunihiko Nakamura,1,0,1,0,0,0,0,1,0,0,1,0,0
2298,Danira Naki (-Bili),0,1,0,0,0,0,0,1,0,1,0,0,2
2299,Mihovil Naki-Vojnovi,1,0,1,0,0,0,0,0,1,0,1,0,3
2300,Mihovil Naki-Vojnovi,1,0,0,1,0,0,0,0,1,0,1,0,1
2301,Keiko Namai (-Imano),0,0,1,0,0,0,0,1,0,1,0,0,0
2302,Franois Naoueyama,1,0,0,0,1,0,0,0,1,0,1,0,0
2303,Setsuo Nara,1,1,0,0,0,0,0,1,0,1,0,0,0
2304,Setsuo Nara,1,0,1,0,0,0,0,1,0,1,0,0,0
2305,Setsuo Nara,1,0,0,1,0,0,0,1,0,1,0,0,0
2306,Andrzej Janusz Nartowski,1,0,0,1,0,0,0,1,0,1,0,0,0
2307,"Stephen John ""Steve"" Nash",1,0,0,1,0,0,0,1,0,0,1,0,0
2308,Antonio Nava Cano,1,1,0,0,0,0,0,1,0,0,1,0,0
2309,Gabriel Nava,1,0,1,0,0,0,0,1,0,0,1,0,0
2310,Juan Carlos Navarro Feijoo,1,1,0,0,0,0,0,1,0,0,1,0,0
2311,Juan Carlos Navarro Feijoo,1,0,1,0,0,0,0,1,0,0,1,0,0
2312,Juan Carlos Navarro Feijoo,1,0,0,1,0,0,0,1,0,0,1,0,2
2313,Juan Carlos Navarro Feijoo,1,0,0,0,1,0,0,1,0,0,1,0,2
2314,Juan Carlos Navarro Feijoo,1,0,0,0,0,1,0,1,0,0,1,0,1
2315,Santiago Navarro Flez,1,0,1,0,0,0,0,1,0,0,1,0,0
2316,Mariana Naydenova (-Rusina),0,0,0,1,0,0,0,1,0,1,0,0,0
2317,Liudmyla Ihorivna Nazarenko,0,0,0,1,0,0,0,1,0,0,1,0,0
2318,Astou N'Diaye (-Diatta),0,0,0,1,0,0,0,1,0,0,1,0,0
2319,Fatime N'Diaye,0,0,1,0,0,0,0,1,0,0,1,0,0
2320,Adama Ndiaye,1,0,1,0,0,0,0,1,0,0,1,0,0
2321,Mandiaye Ndiaye,1,0,0,1,0,0,0,1,0,0,1,0,0
2322,Emmeline Ndongue,0,0,0,1,0,0,0,1,0,0,1,0,2
2323,Astou Barro Ndour Gueye,0,0,1,0,0,0,0,1,0,1,0,0,2
2324,Lenka Nechvtalov (-Grymov),0,0,1,0,0,0,0,1,0,1,0,0,0
2325,Nemanja Nedovi,1,0,1,0,0,0,0,1,0,0,1,0,2
2326,"Ojoshogu ""Juliana"" Negedu",0,0,1,0,0,0,0,1,0,0,1,0,0
2327,Alexander Angel Nelcha Dubard,1,0,1,0,0,0,0,0,1,0,0,1,0
2328,Eva Nmcov,0,1,0,0,0,0,0,1,0,1,0,0,0
2329,gnes Nmeth,0,1,0,0,0,0,0,1,0,1,0,0,0
2330,Maybyner Nen,1,0,0,1,0,0,0,0,1,0,0,1,0
2331,Maybyner Nen,1,0,0,0,1,0,0,0,1,0,0,1,0
2332,Arnd Neuhaus,1,0,1,0,0,0,0,0,1,0,1,0,0
2333,"Bradley ""Brad"" Newley",1,0,1,0,0,0,0,1,0,0,1,0,0
2334,"Bradley ""Brad"" Newley",1,0,0,1,0,0,0,1,0,0,1,0,0
2335,"Gregory Michael ""Greg"" Newton",1,0,0,1,0,0,0,0,1,0,0,1,0
2336,Khady Yacine N'Gom,0,0,1,0,0,0,0,1,0,1,0,0,0
2337,Nsuda Patricia N'Goy Benga,0,0,1,0,0,0,0,1,0,1,0,0,0
2338,Lukengu Ngalula,0,0,1,0,0,0,0,1,0,1,0,0,0
2339,Sandro Nicevi,1,0,0,0,1,0,0,0,1,0,0,1,0
2340,Laura Nicholls Gonzlez,0,1,0,0,0,0,0,1,0,0,1,0,0
2341,Laura Nicholls Gonzlez,0,0,0,1,0,0,0,1,0,0,1,0,2
2342,Marcelo Patricio Nicola Virginio,1,0,1,0,0,0,0,0,1,0,0,1,0
2343,"Matthew Peter ""Matt"" Nielsen",1,0,0,1,0,0,0,0,1,0,1,0,0
2344,"Matthew Peter ""Matt"" Nielsen",1,0,0,1,0,0,0,0,1,0,1,0,0
2345,"Matthew Peter ""Matt"" Nielsen",1,0,0,0,1,0,0,0,1,0,1,0,0
2346,Adam Maria Niemiec,1,0,1,0,0,0,0,1,0,0,1,0,0
2347,Franciszek Niemiec,1,0,1,0,0,0,0,1,0,0,1,0,0
2348,Mohammad Samad Nikkhah Bahrami,1,0,1,0,0,0,0,1,0,0,1,0,0
2349,Miodrag Nikoli,1,0,1,0,0,0,0,1,0,0,1,0,0
2350,Miodrag Nikoli,1,0,0,1,0,0,0,1,0,0,1,0,0
2351,Yevgeniya Viktorovna Nikonova,0,0,0,1,0,0,0,1,0,1,0,0,0
2352,Yevgeniya Viktorovna Nikonova,0,0,0,1,0,0,0,1,0,1,0,0,0
2353,Cindy Jo Noble (-Hauserman),0,0,1,0,0,0,0,1,0,1,0,0,3
2354,Andrs Marcelo Nocioni Roux,1,0,1,0,0,0,0,0,1,0,0,1,3
2355,Andrs Marcelo Nocioni Roux,1,0,0,1,0,0,0,0,1,0,0,1,1
2356,Andrs Marcelo Nocioni Roux,1,0,0,0,1,0,0,0,1,0,0,1,0
2357,Andrs Marcelo Nocioni Roux,1,0,0,0,0,1,0,0,1,0,0,1,0
2358,Jos Nora Barnay,1,1,0,0,0,0,0,1,0,1,0,0,0
2359,Fritz Thomas Nordgren,1,0,1,0,0,0,0,1,0,1,0,0,0
2360,Dianne Doris Norman,0,0,1,0,0,0,0,1,0,0,1,0,0
2361,Dianne Doris Norman,0,0,0,1,0,0,0,1,0,0,1,0,0
2362,Vitaly Yevgenyevich Nosov,1,0,1,0,0,0,0,0,1,0,0,1,0
2363,Ivana Novkov,0,0,1,0,0,0,0,1,0,1,0,0,0
2364,Lszl Novakovszky,1,0,1,0,0,0,0,1,0,0,1,0,0
2365,Petr Novick,1,0,1,0,0,0,0,0,1,0,1,0,0
2366,Dirk Werner Nowitzki,1,0,0,1,0,0,0,0,1,0,0,1,0
2367,Hirofumi Numata,1,1,0,0,0,0,0,0,1,0,0,1,0
2368,Hirofumi Numata,1,0,1,0,0,0,0,0,1,0,0,1,0
2369,Hbert J. Nez Gonzlez,1,0,0,1,0,0,0,0,1,0,1,0,0
2370,Kai Joachim Nrnberger,1,0,0,1,0,0,0,1,0,0,1,0,0
2371,Kia Nurse,0,1,0,0,0,0,0,1,0,1,0,0,0
2372,Raine Tauno Nuutinen,1,0,1,0,0,0,0,1,0,0,1,0,0
2373,Julie Dawn Nykiel,0,0,1,0,0,0,0,1,0,0,1,0,0
2374,Julie Dawn Nykiel,0,0,0,1,0,0,0,1,0,0,1,0,0
2375,Asako O,0,0,0,1,0,0,0,1,0,0,1,0,0
2376,O Se-Ung,1,0,0,1,0,0,0,1,0,0,1,0,0
2377,O Seong-Sik,1,0,1,0,0,0,0,1,0,0,1,0,0
2378,Olena Viktorivna Oberemko,0,0,1,0,0,0,0,1,0,1,0,0,0
2379,Fabricio Ral Jess Oberto,1,0,1,0,0,0,0,0,1,0,0,1,0
2380,Fabricio Ral Jess Oberto,1,0,0,0,1,0,0,0,1,0,0,1,3
2381,Fabricio Ral Jess Oberto,1,0,0,0,1,0,0,0,1,0,0,1,1
2382,Saa Obradovi,1,0,0,1,0,0,0,1,0,0,1,0,2
2383,Saa Obradovi,1,0,0,0,1,0,0,1,0,0,1,0,0
2384,"elimir ""eljko"" Obradovi",1,0,0,1,0,0,0,1,0,0,1,0,2
2385,Mary Anne O'Connor,0,0,1,0,0,0,0,1,0,1,0,0,2
2386,"Edgardo L. ""Ed"" Ocampo",1,0,1,0,0,0,0,1,0,1,0,0,0
2387,"Edgardo L. ""Ed"" Ocampo",1,0,0,1,0,0,0,1,0,1,0,0,0
2388,"Edgardo L. ""Ed"" Ocampo",1,0,0,0,1,0,0,1,0,1,0,0,0
2389,Lamar Joseph Odom,1,0,1,0,0,0,0,0,1,0,0,1,1
2390,Raymond Ren Offner,1,1,0,0,0,0,0,1,0,1,0,0,2
2391,Julie Gail Ofsoski,0,0,0,1,0,0,0,1,0,1,0,0,0
2392,Julie Gail Ofsoski,0,0,0,0,1,0,0,1,0,1,0,0,0
2393,Yuko Oga,0,0,1,0,0,0,0,1,0,1,0,0,0
2394,Andy Ogide,1,0,0,1,0,0,0,0,1,0,0,1,0
2395,Chamberlain Nnaemeka Oguchi,1,0,0,1,0,0,0,1,0,0,1,0,0
2396,Chamberlain Nnaemeka Oguchi,1,0,0,1,0,0,0,1,0,0,1,0,0
2397,Linda Ogugua,0,0,0,1,0,0,0,1,0,0,1,0,0
2398,Jenna O'Hea,0,0,1,0,0,0,0,1,0,0,1,0,1
2399,"Ugochukwu Henrietta ""Ugo"" Oha",0,0,1,0,0,0,0,1,0,0,1,0,0
2400,Tim Ohlbrecht,1,1,0,0,0,0,0,0,1,0,0,1,0
2401,"Nikolaos ""Nikos"" Oikonomou",1,0,1,0,0,0,0,0,1,0,0,1,0
2402,"Chukwuemeka Noubuisi ""Emeka"" Okafor",1,0,1,0,0,0,0,0,1,0,0,1,1
2403,Akemi Okazato,0,0,1,0,0,0,0,1,0,1,0,0,0
2404,Hakeem Abdul Olajuwon,1,0,0,0,1,0,0,0,1,0,0,1,3
2405,Stanisaw Feliks Olejniczak,1,0,0,1,0,0,0,1,0,0,1,0,0
2406,Ivn Jos Olivares Alvrez,1,0,0,1,0,0,0,1,0,0,1,0,0
2407,"Carlos Henrique ""Olvia"" Rodrigues do Nascimento",1,0,1,0,0,0,0,0,1,0,1,0,0
2408,Aaron Duane Olson,1,0,0,1,0,0,0,1,0,0,1,0,0
2409,Ryszard Jan Olszewski,1,0,0,1,0,0,0,1,0,0,1,0,0
2410,Shaquille Rashuan O'Neal,1,0,1,0,0,0,0,0,1,0,0,1,3
2411,tienne Alphonse Albert Onimus,1,0,0,1,0,0,0,1,0,1,0,0,0
2412,Juan Antonio Orenga Forcada,1,0,0,0,1,0,0,0,1,0,1,0,0
2413,"Victoria Elaine ""Vickie"" Orr (-Wiley)",0,0,1,0,0,0,0,1,0,1,0,0,1
2414,Alejandro Lzaro Ortz Herrera,1,0,1,0,0,0,0,1,0,0,1,0,0
2415,Alejandro Lzaro Ortz Herrera,1,0,0,1,0,0,0,1,0,0,1,0,0
2416,"Constancio Ortz, Jr.",1,0,1,0,0,0,0,1,0,0,1,0,0
2417,Jos Rafael Ortz Rijos,1,0,1,0,0,0,0,0,1,0,0,1,0
2418,Jos Rafael Ortz Rijos,1,0,0,1,0,0,0,0,1,0,0,1,0
2419,Jos Rafael Ortz Rijos,1,0,0,0,1,0,0,0,1,0,0,1,0
2420,Jos Rafael Ortz Rijos,1,0,0,0,0,0,1,0,1,0,0,1,0
2421,Mariano Ortz Marrero,1,0,1,0,0,0,0,1,0,0,1,0,0
2422,Mariano Ortz Marrero,1,0,0,1,0,0,0,1,0,0,1,0,0
2423,Mariano Ortz Marrero,1,0,0,0,1,0,0,1,0,0,1,0,0
2424,Diego Marcelo Osella,1,0,0,1,0,0,0,0,1,0,0,1,0
2425,Yasakuni Oshima,1,0,1,0,0,0,0,1,0,1,0,0,0
2426,Irina Viktorovna Osipova (-Minayeva),0,0,1,0,0,0,0,1,0,1,0,0,1
2427,Irina Viktorovna Osipova (-Minayeva),0,0,0,1,0,0,0,1,0,1,0,0,1
2428,Irina Viktorovna Osipova (-Minayeva),0,0,0,0,1,0,0,1,0,1,0,0,0
2429,Julio Osorio Quintana,1,0,0,1,0,0,0,1,0,0,1,0,0
2430,Juan Ostoic Ostoic,1,0,1,0,0,0,0,1,0,0,1,0,0
2431,Juan Ostoic Ostoic,1,0,1,0,0,0,0,1,0,0,1,0,0
2432,uro Ostoji,1,0,0,1,0,0,0,0,1,0,1,0,0
2433,Stphane Ostrowski,1,0,1,0,0,0,0,0,1,0,1,0,0
2434,Miyako Otsuka,0,0,1,0,0,0,0,1,0,1,0,0,0
2435,Joseph-Dieudonn Ouagon,1,0,1,0,0,0,0,1,0,1,0,0,0
2436,Sanda Bouba Oumarou,1,0,0,1,0,0,0,1,0,0,1,0,0
2437,Tatyana Nikolayevna Ovechkina (Kabayeva-),0,0,0,1,0,0,0,1,0,1,0,0,3
2438,Tatyana Nikolayevna Ovechkina (Kabayeva-),0,0,0,1,0,0,0,1,0,1,0,0,3
2439,Taeko Oyama,0,0,1,0,0,0,0,1,0,1,0,0,0
2440,Taeko Oyama,0,0,0,1,0,0,0,1,0,1,0,0,0
2441,Olumide Oyedeji,1,0,0,0,1,0,0,0,1,0,0,1,0
2442,Sanja Oegovi (-Gobac),0,0,1,0,0,0,0,1,0,1,0,0,1
2443,Sanja Oegovi (-Gobac),0,0,1,0,0,0,0,1,0,1,0,0,0
2444,Czars Ozers,1,0,1,0,0,0,0,1,0,0,1,0,2
2445,Tomas Pasas,1,0,1,0,0,0,0,1,0,0,1,0,1
2446,"Eduardo Alvir ""Eddie"" Pacheco",1,0,1,0,0,0,0,1,0,0,1,0,0
2447,Nilton Pacheco de Oliveira,1,0,0,1,0,0,0,1,0,0,1,0,1
2448,Tadeusz Jan Pacua,1,0,0,1,0,0,0,1,0,0,1,0,0
2449,Edgar Padilla Rivera,1,0,1,0,0,0,0,1,0,0,1,0,0
2450,Angel Padrn Martn,1,0,1,0,0,0,0,1,0,0,1,0,0
2451,Vladimr Padrta,1,0,1,0,0,0,0,1,0,0,1,0,0
2452,Danielle Nicole Page,0,0,0,1,0,0,0,1,0,0,1,0,1
2453,Julie Anne Page,0,0,0,1,0,0,0,1,0,0,1,0,0
